,obm_datum,location_start,survey_station_code,location_end,basin,river,date,time_start,time_end,team,site_length,site_width,area_surface,depth_mean,depth_max,covering,shading,meander,electrofisher_type,type_of_electrofishing,water_level,land_use_right,rb_fine_sediment,rb_sand,rb_gravel,rb_stone,rb_large_stone,rb_concrete,rb_clay,lu_right_bank,lu_left_bank,lbv_grasses,lbv_wood,lbv_stone,lbv_concrete,rbv_grasses,rbv_wood,rbv_stone,rbv_concrete,ws_rapid,ws_medium,ws_slow,ws_stagnant,transparency,naturalness,date_of_modification,ph,conductivity,tds,disolved_oxygen_proc,disolved_oxygen_mgl,temperature,site_width_max,lbv_bushes,rbv_bushes,altitude,water_type,etrs10,sci,bazin,bazin_code,bazin2_ccm2,geometry x,geometry y,,
213,10/16/2018 0:00,NK22T,MU18076,391,Nagy-Kukullo,Tarnava (Tarnava Mare),NA,560,690,"Nagy András Attila, Gothárd Ferenc Alpár",150,9,450,50,130,0,30,2,1,wading,2,NA,5,12,25,45,5,8,0,"willow, little floodplain, agricultural land","willow, agricultural land",20,30,0,0,10,10,0,0,35,47,10,8,5,2,20-30 year,7.75,511,256,NA,NA,10.5,15,50,80,376.15,river,10km10kmE546N268,NA,Mureş,MU,Maros,24.981482,46.262205,c(NaN, NaN)
214,8/15/2018 0:00,Scroafei 23 T,MU18026,291,Nagy-Kukullo,Scroafa,NA,755,800,"Nagy András Attila, Gothárd Ferenc Alpár",100,4.5,300,45,130,0,40,4,1,wading,3,NA,5,35,45,15,0,0,0,"willow, poplar, acacia, agricultural land","willow, poplar, acacia, agricultural land",10,30,40,0,10,30,40,0,30,38,30,2,5,2,10-20 year,7.86,941,471,106,9.6,20.7,9,20,20,370.34,river,10km10kmE546N268,ROSCI0383: Râul Târnava Mare între Odorheiu Secuiesc și Vânători,Mureş,MU,Maros,24.957109,46.246436,c(24.958265, 46.246446)
215,8/15/2018 0:00,NK25T,MU18031,290,Nagy-Kukullo,Tarnava (Tarnava Mare),NA,555,690,"Nagy András Attila, Gothárd Ferenc Alpár",150,13,450,80,170,0,35,0,1,wading,3,NA,10,20,50,20,0,0,0,"willow, agricultural land","willow, agricultural land",0,70,0,0,0,70,0,0,50,29,20,1,3,2,30-50 year,7.83,447,223,93,8.1,20,18,30,30,367.54,river,10km10kmE546N268,ROSCI0383: Râul Târnava Mare între Odorheiu Secuiesc și Vânători,Mureş,MU,Maros,24.932248,46.248523,c(24.934136, 46.247694)
216,9/11/2018 0:00,Segesvar felso T,MU18060,340,Nagy-Kukullo,Tarnava (Tarnava Mare),NA,780,890,"Nagy András Attila, Kovács Attila",150,13,450,50,120,0,10,1,0,wading,3,NA,2,13,42,35,0,0,8,"willow, floodplain, agricultural land","willow, agricultural land",15,5,5,0,10,25,0,0,10,60,22,8,3,2,20-30 year,7.94,672,336,107,9.7,19,20,75,65,351.33,river,10km10kmE545N268,ROSCI0227: Sighișoara - Târnava Mare,Mureş,MU,Maros,24.833462,46.24548,c(NaN, NaN)
217,9/11/2018 0:00,Segesvar alatt T,MU18059,341,Nagy-Kukullo,Tarnava (Tarnava Mare),NA,960,1080,"Nagy András Attila, Kovács Attila",150,12,450,55,120,0,20,2,0,wading,3,NA,5,10,40,43,1,0,1,"willow, abandoned land, agricultural land","stone, willow, pasture, agricultural land, garbage dump",35,15,10,0,40,25,0,0,30,43,20,7,3,3,20-30 year,7.97,748,374,109,9.8,18.7,18,40,35,341.68,river,10km10kmE545N268,NA,Mureş,MU,Maros,24.761838,46.228309,c(NaN, NaN)
218,9/11/2018 0:00,Segesvar varos T,MU18061,339,Nagy-Kukullo,Tarnava (Tarnava Mare),NA,600,745,"Nagy András Attila, Kovács Attila",150,20,450,40,110,1,2,0,0,wading,3,NA,3,32,30,30,2,0,3,"reed, Fallopia sp, concrete, city","reed, stone, concrete, city",90,0,5,5,90,0,5,5,5,30,60,5,3,3,30-50 year,7.96,721,359,105,9.6,17.8,28,0,0,348.97,river,10km10kmE545N268,NA,Mureş,MU,Maros,24.792455,46.223255,c(NaN, NaN)
219,9/8/2018 0:00,Medgyes varos T,MU18055,330,Nagy-Kukullo,Tarnava (Tarnava Mare),NA,460,NA,"Nagy András Attila, Kovács Attila",150,22,450,45,120,0,35,0,1,wading,3,NA,5,15,65,15,0,0,0,"fűz, töltés, mezőgazdasági terület, település","fűz, töltés, település",0,100,0,0,0,100,0,0,20,48,30,2,4,3,50-100 year,8.14,728,364,89,7.9,18.6,28,0,0,290.96,river,10km10kmE542N266,NA,Mureş,MU,Maros,24.34261701,46.162933,c(NaN, NaN)
220,9/8/2018 0:00,Medgyes alatt T,MU18056,"336, 338",Nagy-Kukullo,Tarnava (Tarnava Mare),NA,830,NA,"Nagy András Attila, Kovács Attila",150,20,450,60,120,0,30,1,1,wading,3,NA,20,50,20,10,0,0,0,"fűz, mezőgazdasági terület","fűz, mezőgazdasági terület",20,55,5,0,10,60,0,0,15,30,45,10,4,3,20-30 year,8.05,753,376,103,8.8,20.5,25,20,30,286.8,river,10km10kmE541N266,NA,Mureş,MU,Maros,24.29551601,46.131261,c(NaN, NaN)
221,9/8/2018 0:00,Medgyes felett T,MU18057,több végpont van,Nagy-Kukullo,Tarnava (Tarnava Mare),NA,625,NA,"Nagy András Attila, Kovács Attila",150,19,450,55,150,0,40,0,1,wading,3,NA,5,25,50,20,0,0,0,"fűz, akác, szántó","fűz, akác, szántó",0,75,0,0,0,75,0,0,20,40,38,2,4,3,30-50 year,8.15,718,359,100,8.8,19.4,26,25,25,298.63,river,10km10kmE542N267,NA,Mureş,MU,Maros,24.42510601,46.176988,c(NaN, NaN)
222,9/8/2018 0:00,Nagy Kukullo 2 T,MU18058,339,Nagy-Kukullo,Tarnava (Tarnava Mare),NA,930,NA,"Nagy András Attila, Kelemen Alpár",150,23,450,50,105,0,5,1,1,wading,3,NA,10,15,50,20,0,0,5,"bokros, mez. ter.","bokros, mez. ter.",80,0,0,20,80,20,0,0,25,59,15,1,3,3,20-30 year,8.22,848,424,101,9.2,21.7,28,0,0,263.97,river,10km10kmE540N265,ROSCI0382: Râul Târnava Mare între Copșa Mică și Mihalț,Mureş,MU,Maros,24.08319301,46.083756,c(NaN, NaN)
223,9/12/2018 0:00,Dicso alatt T,MU18063,342,Kis-Kukullo,Tarnava Mica,NA,520,630,"Nagy András Attila, Kovács Attila",150,11,450,50,130,0,25,1,0,wading,3,NA,10,85,5,0,0,0,0,"willow, agricultural land, dike, agricultural land","willow, agricultural land, dike, agricultural land",0,15,0,0,0,15,0,0,0,30,63,7,3,3,20-30 year,8.09,1666,835,98,9.2,16.6,14,85,85,279.09,river,10km10kmE541N268,NA,Mureş,MU,Maros,24.245138,46.313426,c(NaN, NaN)
224,9/17/2014 0:00,Kukullo Mikafalva,MU14114,NA,Kis-Küküllő,Tarnava Mica,NA,NA,NA,"Nagy András Attila, Imecs István",70,7,210,100,250,NA,NA,0,NA,wading,2,NA,NA,NA,NA,NA,NA,NA,NA,teren agricol,Salcie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,297.44,river,10km10kmE542N269,NA,Mureş,MU,Maros,24.42994001,46.36837,c(NaN, NaN)
225,9/17/2014 0:00,Kukullo also,MU14112,NA,Kis-Küküllő,Tarnava Mica,NA,NA,NA,"Nagy András Attila, Imecs István",110,13,330,70,150,NA,NA,1,NA,wading,2,NA,NA,NA,NA,NA,NA,NA,NA,teren agricol,Salcie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,287.78,river,10km10kmE541N268,ROSCI0384: Râul Târnava Mică,Mureş,MU,Maros,24.33150001,46.34404,c(NaN, NaN)
226,9/12/2018 0:00,Dicso felett T,MU18064,NA,Kis-Küküllő,Tarnava Mica,NA,780,NA,"Nagy András Attila, Kovács Attila",150,12,450,50,14,0,70,0,1,wading,3,NA,10,58,20,2,0,0,10,"fűz, nyár, mezőgazdasági terület","fűz, nyár, mezőgazdasági terület",10,70,0,0,10,70,0,0,7,30,60,3,3,3,30-50 year,7.94,1256,627,101,9.3,17.4,15,20,20,284.49,river,10km10kmE541N268,ROSCI0384: Râul Târnava Mică,Mureş,MU,Maros,24.33228001,46.344089,c(NaN, NaN)
227,9/12/2018 0:00,Dicso varos T,MU18062,"343, 345",Kis-Kukullo,Tarnava Mica,NA,650,770,"Nagy András Attila, Kovács Attila",150,14,450,75,130,0,1,0,0,wading,3,NA,15,80,0,0,5,0,0,"stone, concrete wall","willow, dike with concrete",40,0,15,20,40,0,15,20,10,2,83,5,3,3,30-50 year,7.94,1437,717,97,9,17.2,17,25,25,283.18,river,10km10kmE541N268,NA,Mureş,MU,Maros,24.29317,46.330576,c(NaN, NaN)
228,9/9/2014 0:00,Kukullo Hederfaja,MU14104,NA,Kis-Küküllő,Tarnava Mica,NA,NA,NA,"Nagy András Attila, Imecs István",100,10,300,70,200,NA,NA,0,NA,wading,2,NA,NA,NA,NA,NA,NA,NA,NA,teren agricol,Salcie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,300.45,river,10km10kmE542N269,NA,Mureş,MU,Maros,24.45650001,46.38178,c(NaN, NaN)
229,7/17/2019 0:00,Holtag Kavicsk Vhely alatt T,MU19008,110,Mures,Mures,NA,950,1070,"Nagy András Attila, Kelemen Alpár, Sallai Zoltán",100,35,300,90,150,40,42,NA,1,wading,3,NA,30,5,15,50,0,0,0,"teren agricol, zonă abandonată (fostă balastieră)",zonă abandonată (fostă balastieră),75,0,0,0,75,0,0,0,0,0,0,100,5,3,10-20 year,8.34,3999,2000,NA,NA,26,60,25,25,292.64,lake,10km10kmE542N270,NA,Mureş,MU,Maros,24.455063,46.499974,c(NaN, NaN)
230,9/18/2018 0:00,Vasarhely alatt 2 T,MU18070,357,Mures,Mures,NA,510,NA,"Nagy András Attila, Kovács Attila",200,35,600,50,160,0,2,0,1,wading,3,NA,9,12,20,37,3,0,19,"pașune cu arbori, lunca inundabila","pasune, lunca inundabila",60,0,0,0,60,10,0,0,18,37,35,10,2,3,30-50 year,7.77,365,183,91,8.1,18.8,40,40,30,287.56,river,10km10kmE542N270,ROSCI0367: Râul Mureș între Morești și Ogra,Mureş,MU,Maros,24.45409101,46.496815,c(NaN, NaN)
231,9/13/2019 0:00,Nyarad Marosba omlesnel T (NYA10NYT),MU19037,169,Mures,Niraj,NA,895,NA,"Nagy András Attila, Sallai Zoltán, Miholcsa Tamás",100,8,450,40,90,0,25,0,1,wading,2,NA,5,60,10,10,0,0,15,"dig, teren agricol","dig, teren agricol",30,10,0,0,70,10,0,0,2,58,35,5,4,2,20-30 year,7.71,708,355,NA,NA,18,10,60,20,286.14,river,10km10kmE542N270,ROSCI0367: Râul Mureș între Morești și Ogra,Mureş,MU,Maros,24.426502,46.48119,c(NaN, NaN)
232,9/13/2019 0:00,Maros Nyarad beomlesenel TM (MAR09NYT),MU19040,MAR09NYT,Mures,Mures,NA,900,NA,"Nagy András Attila, Sallai Zoltán, Miholcsa Tamás",200,45,600,50,135,0,5,0,1,wading,2,NA,2,13,15,65,5,0,0,balastiera,"salcie, teren agricol",60,15,15,0,60,10,20,0,20,40,20,20,3,2,20-30 year,7.97,396,198,NA,NA,19.9,60,10,10,286.85,river,10km10kmE542N270,ROSCI0367: Râul Mureș între Morești și Ogra,Mureş,MU,Maros,24.426632,46.48119,c(NaN, NaN)
233,9/18/2014 0:00,Nyarad beomles folott,MU14118,NA,Nyárád,Niraj,NA,NA,NA,"Nagy András Attila, Imecs István",100,6,300,35,180,NA,NA,1,NA,wading,3,NA,NA,NA,NA,NA,NA,NA,NA,teren agricol,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,290.23,river,10km10kmE542N270,NA,Mureş,MU,Maros,24.42984401,46.477654,c(NaN, NaN)
234,9/3/2019 0:00,"MAR12KES C (A,B,C,D)",MU19024,MAR12KES D,Mures,Mures,NA,870,NA,"Nagy András Attila, Sallai Zoltán, Ferincz Árpád",150,45,150,60,150,0,15,1,1,boat,2,NA,NA,NA,NA,NA,NA,NA,NA,"salcie, teren agricol",pasune,30,10,0,0,10,10,0,0,40,35,25,0,4,2,30-50 year,NA,NA,NA,NA,NA,NA,65,60,80,283.62,river,10km10kmE541N270,ROSCI0367: Râul Mureș între Morești și Ogra,Mureş,MU,Maros,24.38504477,46.47954902,c(NaN, NaN)
235,7/17/2019 0:00,HoltagSzentmargita T,MU19009,109,Mures,Mures,NA,835,920,"Nagy András Attila, Kelemen Alpár, Sallai Zoltán",70,11,200,70,100,80,85,NA,1,wading,3,NA,100,0,0,0,0,0,0,teren agricol,"luncă inundabilă, Mures",70,0,0,0,70,0,0,0,0,0,0,100,3,2,10-20 year,8.39,3999,2000,NA,NA,24.5,16,30,30,283.81,oxbow,10km10kmE541N270,ROSCI0367: Râul Mureș între Morești și Ogra,Mureş,MU,Maros,24.385028,46.480502,c(NaN, NaN)
236,9/17/2019 0:00,Maros Vidratszeg kece T (MAR11NYT_K),MU19044,kece veg,Mures,Mures,NA,765,NA,"Nagy András Attila, Sallai Zoltán, Ferincz Árpád",150,35,150,80,150,0,15,0,1,other,2,NA,NA,NA,NA,NA,NA,NA,NA,"pasune, teren agricol",teren agricol,15,2,0,0,15,2,0,0,0,20,70,10,4,2,30-50 year,NA,NA,NA,NA,NA,NA,40,83,83,283.69,river,10km10kmE541N270,ROSCI0367: Râul Mureș între Morești și Ogra,Mureş,MU,Maros,24.398196,46.485148,c(NaN, NaN)
237,9/10/2019 0:00,Maros komp alatt (MAR11NYT),MU19029,159,Mures,Mures,NA,660,NA,"Nagy András Attila, Sallai Zoltán, Ferincz Árpád",150,35,150,80,150,0,15,0,1,boat,2,NA,NA,NA,NA,NA,NA,NA,NA,"pasune, teren agricol",teren agricol,15,2,0,0,15,2,0,0,0,25,70,5,4,2,30-50 year,NA,NA,NA,NA,NA,NA,40,83,83,284.44,river,10km10kmE541N270,ROSCI0367: Râul Mureș între Morești și Ogra,Mureş,MU,Maros,24.400246,46.485628,c(NaN, NaN)
238,9/4/2019 0:00,Maros Szentmargita cs T,MU19025,160,Mures,Mures,NA,960,NA,"Nagy András Attila, Sallai Zoltán, Ferincz Árpád",500,40,500,65,185,0,15,0,1,boat,2,NA,NA,NA,NA,NA,NA,NA,NA,"pasune, gospodarii","pasune, teren agricol",10,5,0,0,10,5,0,0,5,15,70,10,4,2,30-50 year,NA,NA,NA,NA,NA,NA,45,85,85,283.53,river,10km10kmE541N270,ROSCI0367: Râul Mureș între Morești și Ogra,Mureş,MU,Maros,24.369952,46.478739,c(NaN, NaN)
239,9/5/2019 0:00,Maros Dello felett cs T (MAR14KES),MU19026,161,Mures,Mures,NA,1030,NA,"Nagy András Attila, Sallai Zoltán, Ferincz Árpád",300,32,300,150,300,0,15,0,1,boat,2,NA,NA,NA,NA,NA,NA,NA,NA,"salcie, plop, teren agricol","salcie, plop, pasune, teren agricol",35,25,0,0,35,25,0,0,0,0,70,30,4,2,30-50 year,NA,NA,NA,NA,NA,NA,37,40,40,282.52,river,10km10kmE541N270,ROSCI0367: Râul Mureș între Morești și Ogra,Mureş,MU,Maros,24.349655,46.467427,c(NaN, NaN)
240,8/8/2019 0:00,Patak Szentpal T,MU19017,135,Mures,Paraul Mare (Teiul),NA,825,NA,"Nagy András Attila, Imecs István, Takács Péter, Szegedi Ervin",100,0.7,100,15,40,0,80,4,1,wading,3,NA,60,20,10,10,0,0,0,"salcie, pasune, teren agricol","salcie, pasune, teren agricol",20,15,0,0,20,15,0,0,0,0,50,50,1,3,20-30 year,NA,NA,NA,NA,NA,NA,1.5,65,65,283.4,river,10km10kmE541N270,ROSCI0367: Râul Mureș între Morești și Ogra,Mureş,MU,Maros,24.349979,46.4659,c(NaN, NaN)
241,7/17/2019 0:00,Csatorna Szentpal T,MU19007,NA,Mures,Mures,NA,730,815,"Nagy András Attila, Kelemen Alpár, Sallai Zoltán",100,3,200,80,90,95,98,0,1,wading,3,NA,100,0,0,0,0,0,0,"faneață, teren agricol",fâneață,100,0,0,0,100,0,0,0,0,0,0,100,3,3,6-10 year,NA,NA,NA,NA,NA,NA,3.5,0,0,281.35,river,10km10kmE541N269,ROSCI0367: Râul Mureș între Morești și Ogra,Mureş,MU,Maros,24.344091,46.453321,c(NaN, NaN)
242,9/17/2019 0:00,Dello alatt cs T (MAR16MAV),MU19045,162,Mures,Mures,NA,1095,NA,"Nagy András Attila, Sallai Zoltán, Takács Péter",400,35,300,90,150,0,15,1,1,boat,2,NA,NA,NA,NA,NA,NA,NA,NA,"salcie, teren agricol","salcie, pasune",70,20,0,0,65,15,0,0,30,45,20,5,4,2,20-30 year,NA,NA,NA,NA,NA,NA,45,10,20,280.18,river,10km10kmE541N269,ROSCI0367: Râul Mureș între Morești și Ogra,Mureş,MU,Maros,24.329687,46.455715,c(NaN, NaN)
243,9/6/2019 0:00,Dello kovezett part T (MAR15KES),MU19027,Dello kovezett part alos pont kb,Mures,Mures,NA,1060,NA,"Nagy András Attila, Sallai Zoltán, Ferincz Árpád",300,28,300,150,250,0,10,1,1,boat,2,NA,NA,NA,NA,NA,NA,NA,NA,"mal amenajat din piatra, localitate","salcie, plop, teren agricol",20,30,0,0,30,0,35,0,0,0,65,35,4,3,20-30 year,NA,NA,NA,NA,NA,NA,33,50,35,280.69,river,10km10kmE541N270,NA,Mureş,MU,Maros,24.334793,46.462982,c(NaN, NaN)
244,8/21/2019 0:00,Maros Oarba felett cs T (MAR17MAV),MU19021,163,Mures,Mures,NA,1150,NA,"Nagy András Attila, Sallai Zoltán, Takács Péter",400,38,300,170,250,0,15,0,1,boat,2,NA,NA,NA,NA,NA,NA,NA,NA,"salcie, teren agricol","salcie, teren agricol",25,15,0,0,15,20,0,0,0,0,75,25,3,2,30-50 year,NA,NA,NA,NA,NA,NA,45,60,65,277.69,river,10km10kmE541N269,ROSCI0367: Râul Mureș între Morești și Ogra,Mureş,MU,Maros,24.305351,46.457186,c(NaN, NaN)
245,8/22/2019 0:00,MAR24KUT,MU19022,MAR24KUT (2),Mures,Mures,NA,1010,NA,"Nagy András Attila, Imecs István, Takács Péter",300,25,600,80,100,7,20,0,1,boat,2,NA,100,0,0,0,0,0,0,"salcie, teren agricol","salcie, teren agricol",30,60,0,0,60,20,0,0,0,0,0,100,4,2,10-20 year,NA,NA,NA,NA,NA,NA,28,10,20,275.51,river,10km10kmE540N269,NA,Mureş,MU,Maros,24.1485903,46.46919513,c(NaN, NaN)
246,9/11/2019 0:00,Maros kovezett cs T (MAR21KUT),MU19031,MAR21KUT,Mures,Mures,NA,840,NA,"Nagy András Attila, Sallai Zoltán, Miholcsa Tamás, Komáromi István, Hegyeli Zsolt",150,33,150,100,150,0,8,0,1,boat,2,NA,NA,NA,NA,NA,NA,NA,NA,teren agricol,teren agricol,20,5,0,0,20,5,0,0,0,35,45,20,3,3,30-50 year,NA,NA,NA,NA,NA,NA,35,75,75,273,river,10km10kmE540N269,NA,Mureş,MU,Maros,24.166616,46.474545,c(NaN, NaN)
247,9/11/2019 0:00,Maros Kutyfalva kece T (MAR23KUT_K),MU19032,kece veg kifordult,Mures,Mures,NA,800,NA,"Nagy András Attila, Sallai Zoltán, Miholcsa Tamás, Komáromi István, Hegyeli Zsolt",200,32,200,250,350,1,15,0,1,other,2,NA,NA,NA,NA,NA,NA,NA,NA,teren agricol,teren agricol,35,20,0,0,35,20,0,0,0,0,70,30,3,3,30-50 year,NA,NA,NA,NA,NA,NA,38,45,45,272.97,river,10km10kmE540N269,NA,Mureş,MU,Maros,24.16225,46.475902,c(NaN, NaN)
248,9/11/2019 0:00,Maros Kutyfalva felett cs T (MAR22KUT),MU19030,165,Mures,Mures,NA,740,NA,"Nagy András Attila, Sallai Zoltán, Miholcsa Tamás, Komáromi István, Hegyeli Zsolt",360,34,250,250,350,1,10,0,1,boat,2,NA,NA,NA,NA,NA,NA,NA,NA,teren agricol,teren agricol,10,30,0,0,30,20,0,0,0,10,70,20,3,3,30-50 year,NA,NA,NA,NA,NA,NA,38,60,50,273.29,river,10km10kmE540N269,ROSCI0210: Râpa Lechința,Mureş,MU,Maros,24.166228,46.477513,c(NaN, NaN)
249,9/13/2019 0:00,Maros radnoti eromu alatt cs T (MAR20KUT),MU19039,164,Mures,Mures,NA,640,NA,"Nagy András Attila, Sallai Zoltán, Miholcsa Tamás, Komáromi István, Hegyeli Zsolt",600,35,600,90,150,0,10,0,1,boat,2,NA,NA,NA,NA,NA,NA,NA,NA,"salcie, plop, teren agricol","salcie, plop, termocentrala,  teren agricol",30,20,0,0,50,20,0,0,2,30,53,15,4,3,30-50 year,NA,NA,NA,NA,NA,NA,50,50,30,273.23,river,10km10kmE540N269,NA,Mureş,MU,Maros,24.185424,46.470667,c(NaN, NaN)
250,7/17/2019 0:00,Holtag Kutyfalva A T,MU19011,107,Mures,Mures,NA,480,590,"Nagy András Attila, Kelemen Alpár, Sallai Zoltán",150,10,600,60,80,80,85,NA,1,wading,3,NA,100,0,0,0,0,0,0,"salcie, plop, teren agricol","salcie, plop, teren agricol",15,70,0,0,15,70,0,0,0,0,0,100,3,2,10-20 year,7.5,1765,883,NA,NA,19.1,17,15,15,273.17,oxbow,10km10kmE540N269,NA,Mureş,MU,Maros,24.157334,46.467808,c(NaN, NaN)
251,7/17/2019 0:00,Kutyfalva holtag B T,MU19010,108,Mures,Mures,NA,590,720,"Nagy András Attila, Kelemen Alpár, Sallai Zoltán",150,16,300,90,150,30,40,0,1,wading,3,NA,100,0,0,0,0,0,0,"salcie, plop, teren agricol","salcie, plop, teren agricol",15,50,0,0,15,50,0,0,0,0,0,100,3,2,10-20 year,7.94,1044,555,NA,NA,21.4,20,35,35,275.85,oxbow,10km10kmE540N269,NA,Mureş,MU,Maros,24.150362,46.467355,c(NaN, NaN)
252,9/13/2019 0:00,Lekence csonak T (MAR19RAD),MU19041,csonak veg,Maros,Mures,NA,600,NA,"Nagy András Attila, Sallai Zoltán, Miholcsa Tamás",300,30,200,300,400,1,10,1,1,boat,3,NA,NA,NA,NA,NA,NA,NA,NA,"salcie, teren agricol","salcie, teren agricol",20,10,0,0,20,5,0,0,0,0,20,80,3,3,30-50 year,NA,NA,NA,NA,NA,NA,32,70,75,274.19,river,10km10kmE540N269,NA,Mureş,MU,Maros,24.218518,46.463985,c(NaN, NaN)
253,9/13/2019 0:00,Maros Radnot kece (MAR18RAD_K),MU19042,NA,Mures,Mures,NA,720,NA,"Nagy András Attila, Sallai Zoltán, Miholcsa Tamás, Komáromi István, Hegyeli Zsolt",170,33,170,300,400,1,10,0,1,boat,2,NA,NA,NA,NA,NA,NA,NA,NA,"salcie, teren agricol","salcie, teren agricol",20,0,10,0,20,5,0,0,0,0,20,80,3,3,30-50 year,NA,NA,NA,NA,NA,NA,37,70,75,274.19,river,10km10kmE540N269,NA,Mureş,MU,Maros,24.2228,46.460926,c(NaN, NaN)
254,9/13/2019 0:00,Maros Szentivany T (MAR08MEP),MU19038,171,Mures,Mures,NA,1020,NA,"Nagy András Attila, Miholcsa Tamás, Sallai Zoltán",200,40,800,60,150,0,5,1,1,wading,2,NA,8,12,25,48,5,0,2,"salcie, pasune","salcie, localitate",10,0,10,0,50,0,10,0,20,40,25,15,3,2,30-50 year,NA,NA,NA,NA,NA,NA,60,80,40,288.21,river,10km10kmE542N270,ROSCI0367: Râul Mureș între Morești și Ogra,Mureş,MU,Maros,24.472213,46.505886,c(NaN, NaN)
255,8/5/2019 0:00,Mezokovesdi T,MU19012,NA,Mures,Cuiesd,NA,730,NA,"Nagy András Attila, Imecs István, Takács Péter, Szegedi Ervin",100,3,200,15,50,70,80,0,1,wading,3,NA,20,5,15,40,0,0,20,pasune,pasune,100,0,0,0,100,0,0,0,0,0,15,85,4,3,10-20 year,NA,NA,NA,NA,NA,NA,4,0,0,288.71,river,10km10kmE542N270,NA,Mureş,MU,Maros,24.472631,46.51226,c(NaN, NaN)
256,9/13/2018 0:00,Vasarhely varos T,MU18066,350,Maros,Mures,NA,720,NA,"Nagy András Attila, Kovács Attila",200,75,600,40,130,3,3,0,1,wading,3,NA,10,10,5,5,60,0,10,"kő, beton töltés","kő, beton töltés",20,0,80,0,20,0,80,0,0,10,75,15,2,3,30-50 year,8.23,276,138,115,9.6,21.4,80,0,0,306.12,river,10km10kmE543N271,NA,Mureş,MU,Maros,24.56251201,46.559544,c(NaN, NaN)
257,9/13/2018 0:00,Vasarhely felett T,MU18065,349,Maros,Mures,NA,520,NA,"Nagy András Attila, Kovács Attila",200,23,600,60,140,0,5,1,1,wading,3,NA,8,10,24,35,20,0,3,árterület fűzzel,árterület fűzzel,60,10,30,0,70,10,20,0,40,30,20,10,2,2,30-50 year,8.08,266,133,93,8.5,17.9,33,0,0,311.69,river,10km10kmE543N271,NA,Mureş,MU,Maros,24.59229801,46.593919,c(NaN, NaN)
258,9/18/2014 0:00,GALFALVA HALASTO,MU14115,NA,Nyárád,Niraj,NA,NA,NA,"Nagy András Attila, Imecs István ",NA,NA,NA,NA,NA,NA,NA,NA,NA,wading,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333.27,river,10km10kmE544N271,NA,Mureş,MU,Maros,24.74794765,46.50055849,c(NaN, NaN)
259,5/23/2014 0:00,Also Nyarad4,MU14018,NA,Nyárád,Niraj,NA,NA,NA,"Nagy András Attila, Imecs István",110,5,330,60,110,NA,NA,1,NA,wading,4,NA,NA,NA,NA,NA,NA,NA,NA,teren agricol,"Arini,Salcie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,337.29,river,10km10kmE544N271,NA,Mureş,MU,Maros,24.77210001,46.51795,c(NaN, NaN)
260,5/22/2014 0:00,Kis-Nyarad1,MU14011,NA,Nyárád,Nirajul Mic,NA,NA,NA,"Nagy András Attila, Imecs István",110,2,220,45,120,NA,NA,4,NA,wading,4,NA,NA,NA,NA,NA,NA,NA,NA,"faneata,paduri de foioase,teren agricol","Arini,Salcie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,362.6,river,10km10kmE545N271,ROSCI0297: Dealurile Târnavei Mici - Bicheș,Mureş,MU,Maros,24.83452001,46.54285,c(NaN, NaN)
261,9/9/2014 0:00,Kukullo Makfalva folott,MU14107,NA,Kis-Küküllő,Tarnava Mica,NA,NA,NA,"Nagy András Attila, Imecs István",100,10,300,80,180,NA,NA,1,NA,wading,3,NA,NA,NA,NA,NA,NA,NA,NA,teren agricol,"Arini,Salcie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,368.58,river,10km10kmE546N271,ROSCI0297: Dealurile Târnavei Mici - Bicheș,Mureş,MU,Maros,24.94568001,46.50679,c(NaN, NaN)
